,Index,File Name,Snippet
10,447745,hathi_test,"fur , coloured by stercoraceous matter ; the lips were very dry and black ; eyes sunken and glassy ; and the system was so emaciated that death within a few hours seemed inevitable . On making a physical examination of the abdomen , I found the seat of pain"
11,65730,hathi_test,"most obediently , bladder , an inch of the canula projected into its cavity , this HENRY T. CHAPMAN , F.R.C.S. , subject being much emaciated . I then pressed it forward Late Senior Surgeon to the St. George 's and until the entire four inches had been introduced ;"
12,157186,hathi_test,"who merely use lead in their assume a bent position of the body . This retracted , drawn · employment . The face becomes more emaciated than the condition of the abdomen , is more frequently to be observed person , and assumes a look of depression and anxiety ;"
13,241428,hathi_test,"November , 1850 , exactly a year after the operation , was still coagula of blood . He had hectic fever , and was much emaciated . more favourable . Under these pressing circumstances , it was deemed advisable to You will here see the head and neck of the"
14,241916,hathi_test,"and symptoms of general disease for the first time source of disease . appeared , and he died on the 9th of July , greatly emaciated . In my own opinion , the same principles ought to guide us in '' On examination after death , a few small tubercles"
15,326352,hathi_test,"much semi-purulent discharge from the openings in the cheek . It happens now and then that we trace to several hos- The man is much emaciated , and unable to leave his bed ; he pitals those unfortunate beings who , affected with malignant is sleepless , but not from"
16,326738,hathi_test,"removal of the ball , Post-mortem examination , twenty-four hours after death.– the blood seeming to proceed from the vertebral artery , which Body much emaciated ; tumour apparently decreased , ( owing appeared to have been wounded within the canal formed by the to the blood having receded from"
17,392615,hathi_test,"in his urine , and occa- dribbling take place , it will point to a kind of atony in the sionally blood ; be was emaciated , very low in strength , though muscles of the urethra , lately found and described by a very in- there was no fever"
18,436632,hathi_test,"Mr. A- , a young clergyman from Canada , MEMBRANE OF THE AIR-PASSAGES . He had been affected for several years , and was much emaciated . A very troublesome cough , which was attended by a constant BY HORACE GREEN , M.D. , expectoration of pus , was present"
19,441243,hathi_test,"advanced to the and resonance remain unaltered . It is not , of course , in every full term of pregnancy . She is much emaciated , her complexion The case of ascites that we obtain a resonant sound on percussion , sallow and unhealthy , and her countenance anxious"
20,442661,hathi_test,"size that she bas been unable to do any appearance , and was of neutral re-action , specific gravity 1018 , difficult . She appears emaciated and weak , though she has lived and so loaded with albumen that it became almost solid on the well , obtaining a much"
21,605426,hathi_test,"ascites presented by the brine in which the fish ' is imported ; this bad appeared once or twice . She had also become much emaciated , dirty colour can not be attributed entirely to the fish , but is and died from mere asthenia . due in part to"
22,631444,hathi_test,"owing to the extent of the Post-mortem examination , twenty-nine hours after death.- incision in the walls of the abdomen . The bowels neces- Body emaciated , and eyes sunk ; hardly any post-mortem con- sarily remained for some time exposed , while the mass was gestion , and no"
23,743086,hathi_test,moist and A Mirror cool ; tongue cleaning ; less thirst ; complains of complete loss of OF THE PRACTICE OF strength ; is greatly emaciated . Continue medicine . 12ib.-Has bad but one return of the symptoms since last MEDICINE AND SURGERY report ; may now be prononnced convalescent
24,781510,hathi_test,". rially injured her general health , and she rapidly became Some time ago an epileptic patient was found dead early in very weak and emaciated . On discontinuing her visits to the the morning in the Hanwell Asylum , lying with his face on his hospital , her health"
25,830167,hathi_test,", and he stances it underwent a gradual failure of the vital powers , continued to sink and waste , and died worn out and emaciated without appearing to be deprived of consciousness , for nearly eleven weeks after the receipt of the injury . twenty-four hours , when no"
26,910221,hathi_test,"dessert-spoonful . With Seltzer Water ejther of these preparations forms a pleasant draught , and with which their effects are greatly augmented . “ For emaciated constitutions , I know of no medicine equal to Hooper's Taraxacum and Sarsaparilla. ” - DR. JOHNSON . For affections of the LIVER ,"
27,961723,hathi_test,"affection , On examination , 1 found she had been the subject of valvular disease of the heart for some time , and was much emaciated ; but her urgent distress , for which I was consulted , arose from pain in her back . I applied the thermoscope over"
28,969399,hathi_test,", the patient 's health was improving , and though deposits , similar to those seen in the coats of arteries . M. pale and emaciated , he had a good appetite . Sometimes he Vidal stated that this perforation of the bladder might be could say when the urine"
29,39012,hathi_test,". With Seltzer Water , either of these preparations forms a pleasant draught , and with which their effects are greatly augmented . “ For emaciated constitutions , I know of no medicine equal to Hooper's Taraxacum and Sarsaparilla. ” —DR . Johnson . For Affections of the Liver ,"
30,157737,hathi_test,". passed as through a sieve , with much pain and distress . is general health was very much affected , he was weak and emaciated , and had occasional attacks of fever . I explained to him what I proposed , and the danger that might attend the operation"
31,521549,hathi_test,"of the Body of the late FEARGUs O'ConnoR , Esq. , made Eighty-nine Hours after Death . The body was somewhat thin , but not emaciated , and there was an abundance of yellow and greenish fat in the subcuta- neous tissue of the abdomen and some other parts ."
32,552985,hathi_test,"action of the larger bowel . - Sudorifics , so powerful in the acute disease , I have seldom been able to use with the emaciated and exhausted patients who come home from hot climates suffering from chronic dysen- tery , the enfeebled stomach of such persons being unable to"
33,554542,hathi_test,"re- turned , and he came to London on the 18th of April , 1854 . He was then pale and anaemic , and much emaciated ; skin cool and damp ; pulse feeble and slow ; tongue clean . He was purged from eight to ten times in the"
34,582714,hathi_test,"OCTOBER 13 , 1855. had suffered much in her general health from the intense pain and profuse discharge of the last few months ; was emaciated , dyspeptic , and firmly impressed with the idea that she was labouring under extensive caneerous disease of the womb ; there was much"
35,588214,hathi_test,", 1840 . In November , 1843 , while serving at Delhi , he was seized with a low form of remittent fever , which emaciated and en- feebled him much , and for the cure of which he was sent to the Himalaya mountains , where he recovered ."
36,676553,hathi_test,"and weak , the pulse feeble , the appetite im- paired , the stomach irritable , the whites of the eyes pearly , the body emaciated , while occasionally there is urgent gastric disturbance with vomiting , and sometimes indications of dis- turbed cerebral circulation . With all or most"
37,695140,hathi_test,"forward , or raise it to his head , and all attempts to do so gave him great pain . At this time he was emaciated , and very weak . From this account you will perceive that the collar bone was broken by the action of the clavicular portion"
38,754629,hathi_test,"a little difficulty in opening his mouth ; pulse very feeble , very fast , and difficult to enume- rate , also irregular ; much emaciated since he has been here ; perfectly conscious and rational . At four A.M. , he took , calomel , one grain ; senna"
39,817439,hathi_test,"scarlatina ; but this his mother did not corroborate . On admission into the hospital the child seemed very unwell indeed ; he was greatly emaciated , had constant cough , and considerable dys- pnoea . The cutaneous capillary development over the brow , arms , and back was great"
40,817573,hathi_test,"and non- albuminous . There was no general oedema nor anasarca . Dr. Willshire considered there was some obscurity relative to the diagnosis . The emaciated and cachectic aspect of the child , the general development , the condition of the chest , & c. , pointed rather to the"
41,907946,hathi_test,". Dr. BRINToN exhibited a specimen of ULCER of THE STOMACH , removed from an unmarried woman , aged forty-eight years , of cachectic and emaciated appearance , jū . a patient of the Royal Free Hospital on the 6th of July last . Two years before she had suffered"
42,937141,hathi_test,"when it occurs in an old woman above sixty , the risk is immensely increased . Sarah G– , aged sixty-three , a pale , emaciated , weak- looking woman , itted Aug. 20th , 1855 , at half-past two P.M. About eleven A.M. , whilst walking down-stairs , she"
43,942963,hathi_test,"small quantities from the urinary passage . He died on the 18th of June . Post-mortem examination , eighteen hours after death.—The body was much emaciated . On opening the chest , the lungs only Fº collapsed ; a few scattered bands of old organised lymph united the pleurae in"
44,950076,hathi_test,"the ball from the back of the head ; it was lying on the occipital bone . He died on the 10th of October greatly emaciated , being sensible to the last moment , and in no degree paralysed ; having lived forty-three days in a state of great agony"
45,1046166,hathi_test,"was not at all improved after the restoration of the secretion . He was usually lethargic when left to himself . He became con- siderably emaciated , and his countenance assumed a worn and haggard aspect . On the 30th he died . He had not been the subject of"
46,1053099,hathi_test,"be discovered . Frequent attacks of peritonitis followed the accident ; and when she was seen by Mr. Erichsen in May last , was much emaciated and debilitated from that cause , as well as the constant severe pain in the abdomen , attended with vomiting and retching , which"
47,38541,hathi_test,". With Seltzer Water , either of these preparations forms a pleasant draught , and with which their effects arc greatly augmented . `` For emaciated constitutions , I know of no medicine equal to Hooper's Taraxacum and Sorsaparilla. '' —Da . Johhsow . For Affections of the Liver ,"
48,156491,hathi_test,"pus passed as through a sieve , with much pain and distress . His general health was very much affected , he was weak and emaciated , and had occasional attacks of fever . I explained to him what I proposed , and the danger that might attend the operation"
49,511077,hathi_test,"the Body of tlie late Feargus O'Connor , Esq . , made Eighty-nine Hours after Death . The body was somewhat thin , but not emaciated , and there was an abundance of yellow and greenish fat in the subcuta- neous tissue of the abdomen and some other parts ."
50,542462,hathi_test,"in- action of the larger bowel . Sudorifics , so powerful in the acute disease , I have seldom been able to use with the emaciated and exhausted patients who come home from hot climates suffering from chronic dysen- tery , the enfeebled stomach of such persons being unable to"
51,544019,hathi_test,"re- turned , and he came to London on the 18th of April , 1854 . He was then pale and anemic , and much emaciated ; skin cool and damp ; pulse feeble and slow ; tongue clean . He waa purged from eight to ten times in the"
52,572075,hathi_test,"She No . 1676. had suffered much in her general health from the intense pain and profuse discharge of the last few months ; was emaciated , dyspeptic , and firmly impressed with the idea that she was labouring under extensive cancerous disease of the womb ; there was much"
53,577523,hathi_test,", 1840 . In November , 1843 , while serving at Delhi , he was seized with a low form of remittent fever , which emaciated and en- feebled him much , and for the cure of which he was sent to the Himalaya mountains , where he recovered ."
54,665232,hathi_test,"and weak , the pulse feeble , the appetite im- paired , the stomach irritable , the whites of the eyes pearly , the body emaciated , while occasionally there is urgent gastri c disturbance with vomiting , and sometimes indications of dis- turbed cerebral circulation . With all or"
55,683708,hathi_test,"forward , or raise it to his head , and all attempts to do so gave him great pain . At this time he was emaciated , and very weak . From this account you will perceive that the collar bone was broken by the action of the clavicular portion"
56,742850,hathi_test,"a little difficulty in opening hia mouth ; pulse very feeble , very fast , and difficult to enume- rate , also irregular ; much emaciated since he has been here ; perfectly conscious and rational . At four a.m. , he took , calomel , one grain ; senna"
57,805449,hathi_test,"scarlatina ; but this his mother did not corroborate . On admission into the hospital the child seemed very unwell indeed ; he was greatly emaciated , had constant cough , and considerable dys- pnoea . The cutaneous capillary development over the brow , arms , and back was great"
58,805583,hathi_test,"and non- albuminous . There was no general oedema nor anasarca . Dr. Willshire considered there was some obscurity relative to the diagnosis . The emaciated and cachectic aspect of the child , the general development , the condition of the chest , Ac , pointed rather to the progress"
59,895567,hathi_test,". Dr. Briston exhibited a specimen of ULCER OF THE STOMACH , removed from an unmarried woman , aged forty-eight years , of cachectic and emaciated appearance , admitted a patient of the Royal Free Hospital on the 6th of July last . Two years before she had suffered from"
60,924669,hathi_test,"it occurs in an old woman above sixty , the risk is immensely increased . Sarah G • , aged sixty-three , a pale , emaciated , weak- looking woman , admitted Aug. 20th , 1855 , at half-past two p.m. About eleven a.m. , whilst walking down-stairs , she"
61,930449,hathi_test,"small quantities from the urinary passage . He died on the 18th of June . Post-mortem examination , eighteen hours after death.-—The body was much emaciated . On opening the chest , the lungs only partially collapsed ; a few scattered bands of old organised1 lymph united the pleurae in"
62,937546,hathi_test,"the ball from the back of the head ; it was lying on the occipital bone . He died on the 10th of October greatly emaciated , being sensible to the last moment , and in no degree paralysed ; having lived forty-three days in a state of great agony"
63,1033190,hathi_test,"was not at all improved after the restoration of the secretion . He was usually lethargic when left to himself . He became con- siderably emaciated , and his countenance assumed a worn and haggard aspect . On the 30th he died . He had not been the subject of"
64,1040121,hathi_test,"be discovered . Frequent attacks of peritonitis followed the accident ; and when she was seen by Mr. Erichsen in May last , was much emaciated and debilitated from that cause , as well as the constant severe pain in the abdomen , attended with vomiting and retching , which"
65,8028,hathi_test,". Sigmoidoscope showed red , granular , bleeding state of sigmoid mucosa . Stools now bloody , 11 to 15 a day ; £ very emaciated and apathetic . Oct. 29th : Laparotomy ; large testine , including caecum , thickened , congested , and covered in places with marks"
66,372681,hathi_test,noted to be swollen and it seemed painful on pressure . The swelling of the abdomen had increased since then and the child otherwise had emaciated somewhat . The bowels as a rule had been constipated and the only history of diarrhoea was for a period of about ten days
67,375194,hathi_test,"Case 2 there was a history of another child having died with an enlarged spleen . In Case 3 the child was small and greatly emaciated and the anaemia was probably just a symptom of the marasmus , brought on possibly by unsuitable or insufficient food . In Cases 4"
68,382510,hathi_test,"give up her work . She vomited only once , and then there was no effort involved in it . She was very pale and emaciated on admission , and had all the signs of collapse , her temperature being only 97°F . The abdomen was very poorly covered and"
69,410998,hathi_test,"of 60 and 120 grammes respectively of the submitrate in one dose . The first fatal case was reported by Bennecke and Hoffman. ” An emaciated child , aged three weeks , suffered from enteritis . A mixture of three grammes of bismuth subnitrate in 100 cubic centimetres of buttermilk"
70,486176,hathi_test,", and in scrapings from a Peyer's patch . The post-mortem appearances were as follows . Rigor mortis was present , the body was very emaciated , the peritoneum was moderately congested , and the peritoneal fluid was in excess ; there were some soft fibrinous flakes over the intestines"
71,487074,hathi_test,"page 317 > 304 THE LANCET , ] MR. ROWLANDS & DR. NICHOLSON : EPITHELIOMA OF THE EPIDIDYMIS . [ JAN. 30 , 1909. markedly emaciated , the parietal peritoneum was not con- gested , and there was no effusion into the cavity . The liver and the spleen were"
72,609601,hathi_test,ment adopted . Both cavities became quite clean as the result of drainage but showed no signs of filling up . The patient became profoundly emaciated and on Jan. 1st of the following year was in a marasmic condition and able to take only a slight amount of liquid nourishment
73,849139,hathi_test,sinuses at the sites of former abscesses . The left hip was flexed to a right angle and was fixed . The patient was very emaciated . Exarticula- tion at the left hip-joint was performed on May 14th . The pelvic bones were found to be extensively affected with tubercle
74,874532,hathi_test,and did not again become febrile . Meningeal symptoms gradually passed off and by the eleventh month she was well but naturally very weak and emaciated . Recovery appeared to have been largely due to the large quantities of nourishment she was able to take . A striking feature in
75,955340,hathi_test,"three kilogrammes of sugar in the course of two months , during which it was given no fat or carbohydrate , was at the end emaciated to such a 15 Journal of the cle : '' Society , 1904 , p. 1708 . I < page 611 > 598 THE"
76,972448,hathi_test,"gastrium , and the mother had noticed that the child was very blue and drowsy and that she had no energy . The patient looked emaciated , drowsy , and somewhat cyanosed , and complained of headache and the epigastric pain , & c. , as described above . The"
77,975168,hathi_test,". Fortunately , however , he secured the services of a skilled nurse , by whom he is de- scribed as looking very ill and emaciated , so that “ all his bones appeared to be coming through the skin. ” ; the pulse was very quick , the pupils"
78,975511,hathi_test,"so frequently call for opium for their relief . The following was the state of the patient on August 22nd . He was an extremely emaciated , prematurely aged looking man with an alert and restless expression . He could lie in bed with comfort either on his back or"
79,1087784,hathi_test,"coincident with the renal colic no particular attention was directed to them . The patient was a tall , thin man who looked haggard and emaciated . He brought with him a quantity of thick pus of acid reaction which he said he had passed that morning . The right"
80,1108778,hathi_test,"2 . A man , aged 46 years , from whom about three- fourths of the stomach had been removed . The patient was extremely emaciated but was now improving , eating chicken , & c. , 14 days after operation . There was extensive malignant growth of the pylorus"
81,1335527,hathi_test,"curled up in bed and resented being disturbed . He answered , questions , but talked incoherently at times . He was very pale and emaciated . 1-A 1 bef 6. `` Note 4 , supra . per read ore the Clinical Secti f th * - me on March"
82,1500421,hathi_test,"of “ injury by accident '' within the meaning of the Act . In the Ismay , Imrie case a workman in a weak and emaciated condition while raking out ashes from under the boiler in the stokehole of a steamship received a heat-stroke , from the effect of which"
83,296318,hathi_test,"; but now they began to make rapid progress , and when admitted three weeks later the following was her condition : She was much emaciated and there was complete ptosis of the left upper eyelid and an internal strabismus of the corresponding eye . This could be moved very"
84,296822,hathi_test,"very weak and ill and unable to walk . On Dec. 9th she had another fit and was readmitted . She was now sallow , emaciated , exceedingly weak and unable to stand ; but the limbs were not paralysed . In other respects there was very little change ."
85,364516,hathi_test,"to have been expansile ; there was no dyspnoea or dysphagia . It grew rapidly , the patient becoming paler and paler , and an emaciated face with a worn , haggard expression witnessed to the fact that the subject ºf this tumour was profoundly ill . There would have"
86,606014,hathi_test,"months , and the diagnosis pointed to worms as the cause ; the vomiting continuing in spite of varied treatment and the girl becoming much emaciated , he decided to order four grains of naphthol three times a day . In the course of a few days she passed thirty-four"
87,691455,hathi_test,"court is well worthy of notice , for several reasons . It was that of an infant nine weeks old which died in a wretchedly emaciated condition of no evident illness , but merely as a conse- quence of starvation . The medical practitioner called in to see the child"
88,716234,hathi_test,"pain , and is sure he has had none , but suffers from constant and intolerable itching which deads to much scratching ; is much emaciated , and is very weak . temperature 102° , fell next morning to normal . No oadema of the face or extremities . The"
89,852820,hathi_test,"left ankle and knee-joints . No record of temperature observations was obtained . On exami- nation the child was found to be very anaemic and emaciated . She lay with her right thigh adducted and slightly flexed on the abdomen , the knee semi-flexed and the foot inverted ; there"
90,856838,hathi_test,"were some fulness , great tenderness and dulness on percussion . The temperature was 99.8° and the pulse very feeble . The child had become emaciated during the past few days . She was fed by nutrient enemata . On the 9th she continued to vomit large quantities of dark-green"
91,19537,hathi_test,"was admitted on April 14th . State on admission : The boy was quite'unconscious , screaming out occasionally as if in pain , very much emaciated , and passed everything under him . On the head the edges of the bone could be felt where it had been trephined ,"
92,127565,hathi_test,", and we are not surprised to learn that he found that it was dead . The post-mortem examination showed the body to be much emaciated , and affected with tuberculous disease . This case is in several respects an instructive one . It reminds us to what a large"
93,271988,hathi_test,". Drawings and microscopical preparations were shown illustrating the communication . The latter had been made from nerve trunks of two subjects who were extremely emaciated . In adults ( except such as are emaciated ) the nerve endings were obscured by fat cells , which stained black with osmic"
94,271997,hathi_test,"communication . The latter had been made from nerve trunks of two subjects who were extremely emaciated . In adults ( except such as are emaciated ) the nerve endings were obscured by fat cells , which stained black with osmic acid.—The PRESIDENT was particularly interested in the subject in"
95,318580,hathi_test,"reported the case , mentions that , on seeing her two years afterwards , her mental faculties were perfect , but that she was extremely emaciated . Doubt being cast upon the case , a committee was appointed , and strict watch kept , when , after ten days '"
96,341438,hathi_test,"the operation was found to have a sound and efficient foot , may be considered worthy of notice . F. R— , a feeble , emaciated girl , aged sixteen , was admitted into the hospital on July 17th , 1882 , suffering much from pain in the right foot"
97,419099,hathi_test,"some time , sleeping at night under hedges and in outhouses . * Qn admission his state was as follows : —An unhealthy . looking emaciated man , looks older than his alleged age ; $ omplains of swelling in the abdomen and shortness of breath . Appetite fair ;"
98,419544,hathi_test,", after passing a slight motion suddenly became coma- tose and died . Necropsy , eighteen hours after death.-Rigor mortis well marked ; §§ extremely emaciated , little or , no subcuta- neous fat remaining ; abdomen enormously distended , the skin over it slightly ocqematous and covered with furuncular"
99,563221,hathi_test,"having been an in-patient for a previous attack from which he had partially recovered . He was unable to keep rigidly to diabetic diet , emaciated rapidly , and died soon after these observations . < page 346 > THE LANCET , ) [ FEB 23 , 1884 . 339"
100,630876,hathi_test,"which had perforated . CASE 3–3 married woman , twenty-one years of age , admitted on November 21st , 1883 , in an enfeebled , emaciated state , with high fever ( temperature 105° ) and distended abdomen . She had been ill for six weeks , having apparently lº"
101,642133,hathi_test,"at night for three days after the operation , no medicines were given . CASE 2.-H ... B— , aged thirteen , a cadaverous-looking , emaciated , half-starved boy , was admitted into the hospital complaining of * in º his water , and difficulty in retaining it . e"
102,785959,hathi_test,"followed the removal of the fluid , pain now being felt for the first time on the right side . On admission the patient was emaciated , pale , and of a sallow complexion , but with the conjunctivae clear and untinged . She was unable to lie down ,"
103,857015,hathi_test,"ordinary children 's complaints . Her family was said to be healthy , and there were seven other children . On examination , she appeared emaciated . The respiration was noisy , with rattling sounds audible at some distance from the cot . She preferred the sitting posture , with"
104,857400,hathi_test,"which she ate . In the evening another asthmatic attack came on , and the child died completely exhausted . Necropsy . — Body much emaciated . On removing the sternum a large tumour presented itself . A vertical incision into its substance for two inches brought the heart into"
105,924513,hathi_test,"edge of the foot , and at last , as in the man above-mentioned , the foot became twisted inwards and the leg very much emaciated . ...... On Jan. 1st , 1804 , Mario Savio , of San Leonardo , a girl ten years of age , applied for"
106,993582,hathi_test,"the umbilicus , and the aorta is readily felt along the greater part of its course along the spine . The man is so far emaciated that this is rendered possible . Throughout the body there are seen locomotory pulses in the large vessels . On listening over the abdominal"
107,1036964,hathi_test,"be vaccinated from obviously syphilitic children . On the first occasion a child was selected which was regarded as unquestionably syphilitic ; it was much emaciated , but it did not present at the time any skin eruption or other obvious symptom of active syphilis . The lymph taken from"
108,1060275,hathi_test,"occurred after everything taken , in spite of change of diet and various remedies , until the fourth day , when the child died quite emaciated . The vomiting had not been attended with any violent exertion , but the fluids came up as easily as they went down ."
109,1169777,hathi_test,"found she had a stone , and sent her into hospital under Dr. Boulton . The patient , on admission , was very exhausted and emaciated from continual pain and loss of sleep . Tempe- rature 100° ; pulse 120 , very small ; tongue and mouth covered with aphtha"
110,39259,hathi_test,"boy , aged seven years , dying from enteric fever , was brought into the hospital in a negleoted condition and post mortem was much emaciated ; one dying from septic bronchopneumonia at the age of one year and 11 months was probably marasmic previously ; and in one ,"
111,143163,hathi_test,"been what she called `` a jumping ache . '' She had had to take much morphine for the pain . The patient was extremely emaciated . The most striking feature was a very large tumour on the left side of the abdomen , causing great bulging in the flank"
112,163166,hathi_test,"After this he gained strength and v as eventually discharged on August 3rd , having been in hospital 99 days . He was naturally much emaciated . The upper part of his right chest was sunken and the intercostal spaces were drawn in . There were no breath sounds and"
113,372938,hathi_test,"ever since diphtheria 18 years ago . The patient had had membranous col His for more than two years ; she passed blood , was emaciated , and had much pain and tenderness . Castor oil was ordered . Dr. C. P. HandBon writes to Bay that there is no"
114,591894,hathi_test,"post-mortem examination , said that there were bruises on the back of both forearms and a bruise under the right eye . The body was emaciated Five ribs were broken on the right side and three on the left . They were no thicker than a shilling and were so-"
115,753628,hathi_test,"Jan. 12th , 1905 , another operation had to be performed . Six nodules were on this occasion removed . The patient had become greatly emaciated and her case seemed as unfavourable as possible . I strongly urged her still to rely on treatment . On March 22nd six more"
116,1094143,hathi_test,"mumps . The axilla was occupied by a gland which was as large as a pigeon 's egg and the patient was haggard and very emaciated . After eight months ' inoculation with new tuberculin , supplemented on several occasions by inoculations of a staphylococcus vaccine , I was able"
117,1196843,hathi_test,"of a number of communications . Dr. Ullmann described three cases of tuberculous disease of the testes . The first of these patients was an emaciated man , 55 years of age , who was suffering fiom pulmonary tuberculosis and sought advice on account of a swelling of the left"
118,1352486,hathi_test,"defective , and she used to grind her teeth . She destroyed her clothing and required much attention . Gradually she became bedridden and very- emaciated , and she died just under seven years after admission , The family history is interesting . Her father , country born and a"
119,122057,hathi_test,"gravity 1008 , contained ns . albumin or sugar and no pus or blood . The patient's appetite was fair , but he was slightly emaciated . In regard to the lungs nothing abnormal could be detected save a little emphysema . As for the heart the area of dulness"
120,123575,hathi_test,"progress of the patient after operation . For the notes of the case we are indebted to Mr. T. Carwardine , house surgeon . An emaciated woman aged thirty-one years was admitted to the Bristol Royal Infirmary on Oct. 30th last under the care of Mr. Greig Smith . She"
121,222844,hathi_test,"I saw him . When I saw him his urine was half pus , and he had a yellow , parchment-like skin and was much emaciated , with oedematous feet and legs and an enormous swelling in his left loin . This I opened freely and drained , and he"
122,237737,hathi_test,"back , arms , legs , and feet showed that he had suffered very severely from the disease . He was very weak and much emaciated , but there were no signs of lung or heart disease . His mental state had existed for two months , and confinement in"
123,546005,hathi_test,was followed soon after by another attack of shorter duration . On admission to hospital he was found to be very weak and was distinctly emaciated . He weighed 8 st. 13 lb . and stated that before his illness he had weighed 11 st . He was curiously apathetic
124,552865,hathi_test,"pain and swelling under the liver , which was thought to be either distended gall-bladder or malignant disease , probably the latter . She was emaciated ; there was no record of hepatic colic , and a hard and tender lump could be felt . Later the swelling felt more"
125,609128,hathi_test,"of for human food . The sani- tary inspector stated that one of the carcases was much affected with tuberculosis , while the other was emaciated and dropsical . The Sheriff fined each of the accused £10 . Report on Edinburgh Milk Shops . At the meeting of the Edinburgh"
126,642717,hathi_test,"of discharge were very gratifying and enabled | the patient to easily keep the ear clean and comfortable . CASE 2 . —A wan , emaciated little girl aged seven years was admitted into St. George's Hospital on Aug. 14th , 1895 . She came under my care in the"
127,643070,hathi_test,"; 3 . This was a case of old mastoid disease operated on by skin implantation , great improvement taking place . A pale , emaciated young man aged twenty years was admitted into'st . George 's Hospital on Nov. 7th , 1895 , and , as he had previously"
128,755545,hathi_test,"months previously by a- medical man in Calcutta , who had advised him to return to England . On admission he was so weak and emaciated that he had to be carried in , and appeared to be so ex- hausted from the slight exertion of being carried from the"
129,824065,hathi_test,"labour , as , for instance , in the rice-fields around Ravenna , where the workers , mostly females , are bowed nearly double , emaciated , with ashen-grey complexions , all to gain 6d . a day ; and their children are anaemic , tympanitic , and undersized ."
130,835619,hathi_test,"field , when the disease was very severe ; she had also suffered from rheu- matism . She was a small woman , thin and emaciated . For the further progress of the case I am indebted to Dr. Robinson , surgeon to the workhouse , who informs me that"
131,874621,hathi_test,"she was apparently convalescent . Then she began to go downhill and by the eighteenth day her condition was highly critical . She was extremely emaciated and very weak ; the com- plexion was sallow , the face sunken , and the pulse rapid . There was a daily rise"
132,993906,hathi_test,apparent success by repeated aspiration . Mr. CAIRD showed a boy whose Thigh he had Amputated at the Hip when the patient was in an emaciated and ex- hausted condition from prolonged disease of the head of the femur . The success was largely attributed to transfusion of saline fluid
133,1107774,hathi_test,left breast and that some small hard lumps had appeared . She continued to suckle the child for another six months . The patient was emaciated and dyspeptic . The left breast was tender ; no secretion could be squeezed from the nipple ; in the lower part of the
134,1235099,hathi_test,"very distinct pain , but had lost weight during the past few months . On admission the patient , who was an under-sized and somewhat emaciated middle-aged man , could only swallow a very small quantity of milk at a time and most of this was generally quickly returned mixed"
135,1235675,hathi_test,"was made the following morning . The following is a summary of the report '' : -The man was middle-aged , well-formed , but extremely emaciated . There was no undue abdominal distension and no sign of external injury . Rigor mortis was well-marked . With regard to the oesophagus"
136,16838,hathi_test,"same way , and has seen nothing since . Has had leucorrhoea , at times , for years . On admission , she presented an emaciated and anaemic appear- ance ; eyes sunken ; lungs and heart healthy , but the sounds of the latter audible over the whole anterior"
137,19403,hathi_test,"We had the opportunity lately of examining a phthisical patient in St. Bartholomew 's Hospital , under Dr. Farre 's care , who is much emaciated from his disease , there being already a cavity under his right collar-bone , with péctoriloquy and all the tisual physical signs of phthisis"
